SO HD,NGAY,MA KH,TEN KH,MÃ NV,Tên NV,MÃ HH,TÊN SP,SL,ĐƠN GIÁ,THÀNH TIỀN,VAT,NHÃN HÀNG,CỬA HÀNG,HỆ THỐNG,20250831
25080005952,14/08/2025,VIN_KHO_DNANG,Chi Nhánh Đà Nẵng - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),1056,36000,38016000,41817600,BAKING SODA,VINMART KHO DA NANG,VINMART,20250831
25080005969,14/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005976,15/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),48,36000,1728000,1900800.0000000002,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080005977,15/08/2025,VIN_CTHO,Chi Nhánh Cần Thơ - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),48,36000,1728000,1900800.0000000002,BAKING SODA,VINMART CAN THO,VINMART,20250831
25080005978,15/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),156,36000,5616000,6177600.000000001,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005985,15/08/2025,VIN_CTHO,Chi Nhánh Cần Thơ - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,VINMART CAN THO,VINMART,20250831
25080006072,19/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),120,36000,4320000,4752000,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006073,19/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006096,19/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),360,36000,12960000,14256000.000000002,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006097,19/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),504,36000,18144000,19958400,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006134,20/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),72,36000,2592000,2851200,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006135,20/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006136,20/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),120,36000,4320000,4752000,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006139,20/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),72,36000,2592000,2851200,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006141,20/08/2025,VIN_HPHONG,Chi Nhánh Hải Phòng - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,VINMART HAI PHONG,VINMART,20250831
25080006142,20/08/2025,VIN_HPHONG,Chi Nhánh Hải Phòng - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),840,36000,30240000,33264000.000000004,BAKING SODA,VINMART HAI PHONG,VINMART,20250831
25080006154,20/08/2025,VIN_KHO_DNANG,Chi Nhánh Đà Nẵng - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),312,36000,11232000,12355200.000000002,BAKING SODA,VINMART KHO DA NANG,VINMART,20250831
25080006195,21/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),96,36000,3456000,3801600.0000000005,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006213,22/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),168,36000,6048000,6652800.000000001,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006214,22/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),48,36000,1728000,1900800.0000000002,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006350,27/08/2025,VIN_HPHONG,Chi Nhánh Hải Phòng - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),192,36000,6912000,7603200.000000001,BAKING SODA,VINMART HAI PHONG,VINMART,20250831
25080006352,27/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),48,36000,1728000,1900800.0000000002,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006354,27/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006356,27/08/2025,VIN_CTHO,Chi Nhánh Cần Thơ - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,VINMART CAN THO,VINMART,20250831
25080006357,27/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),48,36000,1728000,1900800.0000000002,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006360,27/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),264,36000,9504000,10454400,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006363,27/08/2025,VIN_BNINH,Chi Nhánh Bắc Ninh  - Công Ty CP Dịch Vụ Thương Mại Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),192,36000,6912000,7603200.000000001,BAKING SODA,VINMART BAC NINH,VINMART,20250831
25080006367,27/08/2025,VIN_KHO_BNINH,Chi Nhánh Hà Nội - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,VINMART KHO BAC NINH,VINMART,20250831
25080006374,27/08/2025,VIN_KHO_DNANG,Chi Nhánh Đà Nẵng - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),192,36000,6912000,7603200.000000001,BAKING SODA,VINMART KHO DA NANG,VINMART,20250831
25080006420,29/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),168,36000,6048000,6652800.000000001,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005550,01/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),150,13000,1950000,2145000,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005757,07/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),150,13000,1950000,2145000,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005761,08/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),50,13000,650000,715000,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080005977,15/08/2025,VIN_CTHO,Chi Nhánh Cần Thơ - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),50,13000,650000,715000,BAKING SODA,VINMART CAN THO,VINMART,20250831
25080005978,15/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),220,13000,2860000,3146000.0000000005,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006104,19/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),100,13000,1300000,1430000,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006135,20/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),50,13000,650000,715000,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006193,21/08/2025,VIN_HPHONG,Chi Nhánh Hải Phòng - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),50,13000,650000,715000,BAKING SODA,VINMART HAI PHONG,VINMART,20250831
25080006195,21/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),350,13000,4550000,5005000,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006213,22/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),50,13000,650000,715000,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006214,22/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),30,13000,390000,429000.00000000006,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006367,27/08/2025,VIN_KHO_BNINH,Chi Nhánh Hà Nội - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),50,13000,650000,715000,BAKING SODA,VINMART KHO BAC NINH,VINMART,20250831
25080006420,29/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2320004,Muối Nổi Baking Soda 100g - Fresh Box (5854),100,13000,1300000,1430000,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005550,01/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),24,72000,1728000,1900800.0000000002,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005551,01/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),36,72000,2592000,2851200,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080005553,01/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,72000,864000,950400.0000000001,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005757,07/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),60,72000,4320000,4752000,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005936,13/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,72000,864000,950400.0000000001,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005969,14/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,72000,864000,950400.0000000001,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005978,15/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,72000,864000,950400.0000000001,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006135,20/08/2025,VIN_BDUONG,CHI NHÁNH BÌNH DƯƠNG - CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,72000,864000,950400.0000000001,BAKING SODA,VINMART BINH DUONG,VINMART,20250831
25080006195,21/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),60,72000,4320000,4752000,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080006420,29/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),42,72000,3024000,3326400.0000000005,BAKING SODA,VINMART HUNG YEN,VINMART,20250831
25080005699,06/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),60,17000,1020000,1122000,FUJITSU,VINMART HUNG YEN,VINMART,20250831
25080005704,06/08/2025,VIN_KHO_HYEN,Chi Nhánh Hưng Yên  - Công Ty Cổ Phần Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),180,17000,3060000,3366000.0000000005,FUJITSU,VINMART HUNG YEN,VINMART,20250831
25080005724,06/08/2025,VIN_KHO_DNANG,Chi Nhánh Đà Nẵng - Công Ty CP Dịch Vụ Thương Mại  Tổng Hợp WinCommerce,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),160,17000,2720000,2992000.0000000005,FUJITSU,VINMART KHO DA NANG,VINMART,20250831
